관할서명,서센터명,화재구분,접수일시,상황종료일시
세종소방본부,한솔119안전센터,고층화재,2015-11-01 7:52,2015-11-01 12:39
조치원소방서,조치원119안전센터,일반화재(차량),2016-02-17 17:33,2016-02-17 22:33
세종소방본부,한솔119안전센터,기타화재,2016-02-17 17:42,2016-02-17 18:49
세종소방본부,한솔119안전센터,기타화재,2016-02-07 14:17,2016-02-07 18:11
조치원소방서,조치원119안전센터,기타화재,2016-03-08 15:08,2016-03-08 18:54
조치원소방서,조치원119안전센터,기타화재,2016-03-08 18:58,2016-03-08 21:02
세종소방본부,어진119안전센터,기타화재,2016-03-09 12:36,2016-03-09 21:10
세종소방본부,한솔119안전센터,일반화재(주택),2016-03-09 12:06,2016-03-09 21:10
세종소방본부,아름119안전센터,일반화재(주택),2016-02-08 17:54,2016-02-08 20:28
조치원소방서,조치원119안전센터,기타화재,2016-02-09 0:25,2016-02-09 1:20
조치원소방서,조치원119안전센터,일반화재(주택),2016-03-13 12:46,2016-03-13 16:45
조치원소방서,부강119안전센터,기타화재,2016-02-10 4:51,2016-02-10 8:58
조치원소방서,전의119안전센터,기타화재,2016-02-10 17:52,2016-02-10 19:07
조치원소방서,부강119안전센터,대형화재,2016-02-22 8:01,2016-02-22 10:40
세종소방본부,아름119안전센터,일반화재(주택),2016-02-10 18:57,2016-02-11 16:48
조치원소방서,전의119안전센터,기타화재,2016-02-11 13:46,2016-02-11 15:34
조치원소방서,부강119안전센터,기타화재,2016-02-22 9:53,2016-02-22 10:39
세종소방본부,한솔119안전센터,기타화재,2016-03-11 19:12,2016-03-12 0:43
세종소방본부,한솔119안전센터,기타화재,2016-02-11 16:13,2016-02-11 17:42
세종소방본부,아름119안전센터,기타화재,2016-02-12 5:35,2016-02-12 14:34
세종소방본부,한솔119안전센터,일반화재(주택),2016-02-23 10:51,2016-02-23 15:39
조치원소방서,조치원119안전센터,일반화재(주택),2016-03-14 12:15,2016-03-14 15:31
조치원소방서,조치원119안전센터,기타화재,2016-03-14 15:00,2016-03-14 15:01
조치원소방서,조치원119안전센터,기타화재,2016-03-14 14:59,2016-03-14 14:59
조치원소방서,조치원119안전센터,기타화재,2016-03-14 15:03,2016-03-14 15:05
조치원소방서,조치원119안전센터,산불,2016-02-23 14:01,2016-02-23 17:10
조치원소방서,조치원119안전센터,기타화재,2016-03-16 11:52,2016-03-16 22:01
조치원소방서,부강119안전센터,기타화재,2016-03-16 12:48,2016-03-16 22:01
조치원소방서,조치원119안전센터,일반화재(주택),2016-02-13 3:16,2016-02-13 7:25
조치원소방서,조치원119안전센터,기타화재,2016-02-13 8:21,2016-02-13 13:40
세종소방본부,아름119안전센터,기타화재,2016-02-24 14:38,2016-02-24 17:36
조치원소방서,조치원119안전센터,일반화재(주택),2016-02-04 14:29,2016-02-04 15:58
세종소방본부,한솔119안전센터,기타화재,2016-03-10 16:42,2016-03-10 19:14
세종소방본부,어진119안전센터,기타화재,2016-03-10 19:06,2016-03-10 21:40
세종소방본부,한솔119안전센터,기타화재,2016-03-11 5:32,2016-03-11 8:13
세종소방본부,아름119안전센터,일반화재(주택),2016-02-05 2:29,2016-02-05 6:08
세종소방본부,한솔119안전센터,일반화재(주택),2016-02-05 11:04,2016-02-05 13:07
조치원소방서,조치원119안전센터,일반화재(주택),2016-03-13 8:59,2016-03-13 12:58
조치원소방서,조치원119안전센터,일반화재(주택),2016-02-15 23:24,2016-02-16 8:51
조치원소방서,조치원119안전센터,일반화재(주택),2016-02-06 4:59,2016-02-06 13:57
조치원소방서,부강119안전센터,기타화재,2016-02-06 16:50,2016-02-06 21:09
조치원소방서,조치원119안전센터,일반화재(차량),2016-02-27 22:20,2016-02-28 3:00
조치원소방서,부강119안전센터,일반화재(주택),2016-02-28 2:27,2016-02-28 7:43
조치원소방서,조치원119안전센터,기타화재,2016-02-07 0:09,2016-02-07 7:46
조치원소방서,조치원119안전센터,기타화재,2016-02-07 2:41,2016-02-07 7:44
조치원소방서,조치원119안전센터,기타화재,2016-04-05 13:40,2016-04-05 15:43
세종소방본부,한솔119안전센터,기타화재,2016-01-23 3:22,2016-01-23 7:54
세종소방본부,한솔119안전센터,기타화재,2016-03-27 11:17,2016-03-27 15:00
세종소방본부,아름119안전센터,산불,2016-03-27 13:42,2016-03-27 15:30
조치원소방서,조치원119안전센터,일반화재(주택),2016-04-06 11:07,2016-04-06 15:34
조치원소방서,조치원119안전센터,일반화재(주택),2016-04-06 11:15,2016-04-06 16:41
조치원소방서,조치원119안전센터,기타화재,2016-04-06 13:22,2016-04-06 17:25
조치원소방서,부강119안전센터,기타화재,2016-04-06 13:36,2016-04-06 17:26
조치원소방서,전의119안전센터,일반화재(주택),2016-02-03 13:45,2016-02-03 22:42
조치원소방서,전의119안전센터,기타화재,2016-02-03 16:55,2016-02-03 22:42
조치원소방서,전의119안전센터,기타화재,2016-02-03 16:57,2016-02-03 22:43
조치원소방서,부강119안전센터,기타화재,2016-03-28 7:12,2016-03-28 8:11
조치원소방서,전의119안전센터,일반화재(주택),2016-04-07 4:43,2016-04-07 7:07
세종소방본부,아름119안전센터,일반화재(주택),2016-01-25 16:58,2016-01-25 22:48
세종소방본부,아름119안전센터,기타화재,2016-03-22 12:49,2016-03-22 17:03
세종소방본부,한솔119안전센터,기타화재,2016-03-29 19:15,2016-03-29 20:20
조치원소방서,조치원119안전센터,기타화재,2016-03-30 11:16,2016-03-30 19:09
조치원소방서,조치원119안전센터,일반화재(차량),2016-04-08 13:37,2016-04-08 14:45
조치원소방서,부강119안전센터,일반화재(주택),2016-01-26 11:39,2016-01-26 18:14
조치원소방서,부강119안전센터,기타화재,2016-01-26 15:18,2016-01-26 18:14
조치원소방서,부강119안전센터,일반화재(주택),2016-04-09 1:18,2016-04-09 7:05
조치원소방서,조치원119안전센터,기타화재,2016-04-10 11:19,2016-04-10 18:58
조치원소방서,조치원119안전센터,일반화재(주택),2016-03-23 16:22,2016-03-23 19:39
조치원소방서,전의119안전센터,기타화재,2016-03-31 19:01,2016-03-31 20:21
세종소방본부,한솔119안전센터,기타화재,2016-03-24 12:17,2016-03-24 15:13
조치원소방서,조치원119안전센터,산불,2016-04-01 13:00,2016-04-01 19:05
조치원소방서,전의119안전센터,기타화재,2016-04-01 12:10,2016-04-01 19:05
세종소방본부,한솔119안전센터,기타화재,2016-01-19 9:34,2016-01-19 22:02
조치원소방서,전의119안전센터,일반화재(주택),2016-03-24 20:06,2016-03-24 23:12
조치원소방서,조치원119안전센터,일반화재(주택),2016-03-24 22:43,2016-03-25 8:59
조치원소방서,부강119안전센터,기타화재,2016-03-25 11:19,2016-03-25 15:37
조치원소방서,조치원119안전센터,기타화재,2016-01-19 21:44,2016-01-20 2:59
세종소방본부,한솔119안전센터,기타화재,2016-01-30 11:04,2016-01-30 14:43
세종소방본부,아름119안전센터,기타화재,2016-04-02 6:08,2016-04-02 8:17
세종소방본부,아름119안전센터,산불,2016-04-02 10:31,2016-04-02 12:14
세종소방본부,어진119안전센터,기타화재,2016-04-02 11:24,2016-04-02 12:00
세종소방본부,아름119안전센터,산불,2016-04-02 12:27,2016-04-02 13:28
조치원소방서,조치원119안전센터,산불,2016-04-02 14:11,2016-04-02 16:39
조치원소방서,전의119안전센터,기타화재,2016-04-02 13:08,2016-04-02 16:38
세종소방본부,한솔119안전센터,대형화재,2016-01-20 11:49,2016-01-20 15:47
조치원소방서,부강119안전센터,일반화재(차량),2016-03-26 13:45,2016-03-26 19:07
조치원소방서,조치원119안전센터,기타화재,2016-04-02 16:20,2016-04-02 17:25
세종소방본부,한솔119안전센터,기타화재,2016-01-21 1:26,2016-01-21 2:30
세종소방본부,한솔119안전센터,기타화재,2016-01-31 10:12,2016-01-31 22:24
조치원소방서,조치원119안전센터,기타화재,2016-01-31 22:08,2016-01-31 23:52
조치원소방서,부강119안전센터,산불,2016-03-17 11:26,2016-03-17 14:47
조치원소방서,조치원119안전센터,기타화재,2016-03-20 12:06,2016-03-20 16:56
세종소방본부,한솔119안전센터,기타화재,2016-04-04 8:45,2016-04-04 9:44
조치원소방서,조치원119안전센터,기타화재,2016-04-04 13:14,2016-04-04 14:21
조치원소방서,부강119안전센터,기타화재,2016-02-02 7:00,2016-02-02 10:02
세종소방본부,어진119안전센터,기타화재,2016-04-04 17:47,2016-04-04 22:19
조치원소방서,전의119안전센터,기타화재,2016-04-04 17:38,2016-04-04 22:27
조치원소방서,조치원119안전센터,고층화재,2016-04-04 21:20,2016-04-04 22:28
조치원소방서,조치원119안전센터,기타화재,2016-02-02 11:36,2016-02-02 12:21
조치원소방서,전의119안전센터,기타화재,2016-03-19 10:33,2016-03-20 9:23
세종소방본부,어진119안전센터,기타화재,2016-05-02 12:44,2016-05-02 14:58
조치원소방서,조치원119안전센터,일반화재(주택),2016-05-02 22:52,2016-05-03 0:59
세종소방본부,어진119안전센터,대형화재,2016-05-13 12:13,2016-05-13 18:24
세종소방본부,어진119안전센터,일반화재(차량),2016-04-13 13:14,2016-04-13 15:47
조치원소방서,조치원119안전센터,기타화재,2016-04-23 16:18,2016-04-23 17:28
세종소방본부,아름119안전센터,기타화재,2016-04-24 13:09,2016-04-24 17:28
조치원소방서,전의119안전센터,기타화재,2016-05-14 19:01,2016-05-14 23:55
세종소방본부,한솔119안전센터,일반화재(차량),2016-04-14 17:23,2016-04-15 0:26
조치원소방서,조치원119안전센터,기타화재,2016-04-25 3:54,2016-04-25 7:59
조치원소방서,조치원119안전센터,일반화재(차량),2016-04-25 14:41,2016-04-25 15:40
조치원소방서,전의119안전센터,일반화재(차량),2016-05-05 12:22,2016-05-05 15:33
세종소방본부,아름119안전센터,일반화재(차량),2016-05-18 12:09,2016-05-18 14:44
세종소방본부,아름119안전센터,산불,2016-04-25 17:54,2016-04-25 23:51
조치원소방서,전의119안전센터,기타화재,2016-05-20 11:08,2016-05-20 16:20
세종소방본부,한솔119안전센터,고층화재,2016-05-16 18:39,2016-05-16 21:57
세종소방본부,아름119안전센터,일반화재(주택),2016-04-26 19:55,2016-04-27 1:09
세종소방본부,아름119안전센터,기타화재,2016-05-07 3:08,2016-05-07 8:15
세종소방본부,아름119안전센터,기타화재,2016-05-18 15:13,2016-05-18 16:41
세종소방본부,아름119안전센터,기타화재,2016-04-17 20:43,2016-04-17 21:26
조치원소방서,전의119안전센터,기타화재,2016-04-18 12:10,2016-04-18 16:21
조치원소방서,조치원119안전센터,기타화재,2016-05-08 10:08,2016-05-08 13:24
조치원소방서,부강119안전센터,대형화재,2016-05-09 11:03,2016-05-09 16:06
조치원소방서,전의119안전센터,산불,2016-05-19 17:02,2016-05-19 20:35
세종소방본부,어진119안전센터,기타화재,2016-04-29 7:48,2016-04-29 9:27
조치원소방서,조치원119안전센터,고층화재,2016-05-11 5:48,2016-05-11 8:02
조치원소방서,조치원119안전센터,일반화재(주택),2016-05-01 18:05,2016-05-01 23:40
조치원소방서,조치원119안전센터,기타화재,2016-04-12 3:37,2016-04-12 5:54
세종소방본부,아름119안전센터,일반화재(차량),2016-04-12 10:35,2016-04-12 17:20
조치원소방서,전의119안전센터,기타화재,2016-04-12 14:46,2016-04-12 17:20
세종소방본부,어진119안전센터,기타화재,2016-04-12 14:50,2016-04-12 21:43
조치원소방서,조치원119안전센터,기타화재,2016-06-25 11:22,2016-06-25 13:14
조치원소방서,전의119안전센터,일반화재(주택),2016-07-13 16:14,2016-07-14 2:08
세종소방서,한솔119안전센터,기타화재,2016-06-25 15:17,2016-06-25 15:23
조치원소방서,전의119안전센터,일반화재(차량),2016-07-05 15:11,2016-07-05 18:50
조치원소방서,부강119안전센터,기타화재,2016-06-26 13:16,2016-06-26 17:01
조치원소방서,조치원119안전센터,일반화재(주택),2016-07-06 5:26,2016-07-06 15:27
조치원소방서,부강119안전센터,기타화재,2016-07-14 21:55,2016-07-15 8:33
세종소방서,한솔119안전센터,기타화재,2016-07-15 14:03,2016-07-15 23:02
조치원소방서,조치원119안전센터,일반화재(차량),2016-06-27 13:16,2016-06-27 16:48
세종소방서,한솔119안전센터,기타화재,2016-06-28 14:11,2016-06-28 14:21
조치원소방서,조치원119안전센터,대형화재,2016-07-08 18:11,2016-07-08 22:54
세종소방서,아름119안전센터,산불,2016-06-20 20:38,2016-06-21 1:02
조치원소방서,부강119안전센터,일반화재(차량),2016-07-18 10:03,2016-07-18 11:43
세종소방서,어진119안전센터,기타화재,2016-07-09 22:21,2016-07-10 7:12
조치원소방서,조치원119안전센터,기타화재,2016-06-21 18:45,2016-06-21 20:24
세종소방서,어진119안전센터,기타화재,2016-06-21 19:58,2016-06-22 0:50
세종소방서,아름119안전센터,일반화재(주택),2016-07-18 21:23,2016-07-19 8:56
조치원소방서,부강119안전센터,기타화재,2016-05-21 12:26,2016-05-21 23:15
세종소방서,한솔119안전센터,일반화재(차량),2016-06-23 0:05,2016-06-23 4:11
조치원소방서,전의119안전센터,대형화재,2016-07-02 13:19,2016-07-03 4:28
세종소방서,한솔119안전센터,고층화재,2016-07-11 17:24,2016-07-12 0:10
조치원소방서,조치원119안전센터,기타화재,2016-06-23 13:56,2016-06-23 19:11
조치원소방서,조치원119안전센터,기타화재,2016-07-02 19:00,2016-07-03 4:09
세종소방본부,아름119안전센터,산불,2016-05-22 16:32,2016-05-22 19:19
조치원소방서,조치원119안전센터,기타화재,2016-05-27 23:31,2016-05-28 0:19
세종소방본부,어진119안전센터,기타화재,2016-05-29 13:55,2016-05-29 15:30
조치원소방서,전의119안전센터,기타화재,2016-05-30 11:51,2016-05-30 15:25
조치원소방서,조치원119안전센터,일반화재(주택),2016-05-30 20:08,2016-05-31 17:39
세종소방본부,어진119안전센터,일반화재(주택),2016-05-30 23:49,2016-05-31 8:04
조치원소방서,부강119안전센터,일반화재(주택),2016-06-10 13:14,2016-06-10 16:23
조치원소방서,전의119안전센터,기타화재,2016-06-18 21:29,2016-06-19 2:49
조치원소방서,부강119안전센터,기타화재,2016-07-30 5:57,2016-07-30 8:11
세종소방서,한솔119안전센터,일반화재(주택),2016-06-20 10:37,2016-06-20 16:45
조치원소방서,조치원119안전센터,기타화재,2016-07-30 23:10,2016-07-31 7:41
조치원소방서,조치원119안전센터,기타화재,2016-07-27 9:54,2016-07-27 18:51
조치원소방서,부강119안전센터,일반화재(주택),2016-07-31 19:51,2016-07-31 20:39
조치원소방서,조치원119안전센터,기타화재,2016-06-03 0:16,2016-06-03 3:34
조치원소방서,조치원119안전센터,기타화재,2016-06-03 3:22,2016-06-03 7:08
조치원소방서,조치원119안전센터,기타화재,2016-07-27 17:15,2016-07-27 18:51
조치원소방서,조치원119안전센터,기타화재,2016-08-02 1:15,2016-08-02 3:25
조치원소방서,전의119안전센터,기타화재,2016-06-05 6:29,2016-06-05 8:58
조치원소방서,부강119안전센터,기타화재,2016-06-14 15:55,2016-06-14 23:42
세종소방서,아름119안전센터,기타화재,2016-06-14 23:29,2016-06-15 7:29
세종소방본부,어진119안전센터,기타화재,2016-06-06 8:19,2016-06-06 9:27
조치원소방서,부강119안전센터,기타화재,2016-06-06 16:22,2016-06-06 17:50
조치원소방서,조치원119안전센터,기타화재,2016-07-28 1:49,2016-07-28 2:49
조치원소방서,부강119안전센터,대형화재,2016-07-26 7:56,2016-07-29 9:10
조치원소방서,부강119안전센터,기타화재,2016-07-26 8:30,2016-07-26 9:52
조치원소방서,조치원119안전센터,산불,2016-06-08 15:12,2016-06-08 20:16
세종소방서,아름119안전센터,일반화재(차량),2016-06-17 10:19,2016-06-17 17:47
세종소방본부,한솔119안전센터,기타화재,2016-06-09 14:04,2016-06-09 18:03
조치원소방서,부강119안전센터,대형화재,2016-06-17 19:33,2016-06-17 21:59
세종소방서,아름119안전센터,일반화재(주택),2016-08-19 20:06,2016-08-20 9:25
조치원소방서,조치원119안전센터,일반화재(주택),2016-08-27 11:21,2016-08-27 16:22
조치원소방서,조치원119안전센터,대형화재,2016-08-27 11:22,2016-08-27 16:22
조치원소방서,조치원119안전센터,대형화재,2016-08-06 1:35,2016-08-06 12:41
조치원소방서,부강119안전센터,기타화재,2016-08-20 11:28,2016-08-20 20:25
조치원소방서,조치원119안전센터,산불,2016-08-20 14:27,2016-08-20 20:26
세종소방서,아름119안전센터,일반화재(차량),2016-08-27 16:35,2016-08-27 20:34
조치원소방서,전의119안전센터,일반화재(주택),2016-08-27 18:50,2016-08-27 20:41
조치원소방서,전의119안전센터,기타화재,2016-08-13 12:33,2016-08-13 17:40
조치원소방서,부강119안전센터,기타화재,2016-08-20 23:58,2016-08-21 4:17
조치원소방서,조치원119안전센터,일반화재(주택),2016-08-06 21:38,2016-08-06 22:36
세종소방서,아름119안전센터,기타화재,2016-08-07 12:08,2016-08-07 15:55
세종소방서,아름119안전센터,기타화재,2016-08-21 22:53,2016-08-22 1:36
세종소방서,아름119안전센터,일반화재(주택),2016-08-15 7:23,2016-08-15 17:29
조치원소방서,조치원119안전센터,기타화재,2016-08-15 14:46,2016-08-15 17:29
조치원소방서,조치원119안전센터,일반화재(차량),2016-08-29 23:17,2016-08-30 1:57
세종소방서,한솔119안전센터,기타화재,2016-08-22 18:37,2016-08-22 22:33
조치원소방서,조치원119안전센터,일반화재(주택),2016-08-09 1:55,2016-08-09 8:58
조치원소방서,조치원119안전센터,기타화재,2016-08-23 6:15,2016-08-23 12:25
세종소방서,아름119안전센터,기타화재,2016-08-09 15:15,2016-08-09 16:21
조치원소방서,전의119안전센터,기타화재,2016-08-16 15:51,2016-08-16 18:18
세종소방서,한솔119안전센터,일반화재(차량),2016-08-23 17:25,2016-08-23 21:42
조치원소방서,조치원119안전센터,기타화재,2016-08-17 10:00,2016-08-17 14:35
조치원소방서,부강119안전센터,기타화재,2016-08-24 15:48,2016-08-24 17:31
조치원소방서,부강119안전센터,일반화재(주택),2016-08-12 2:02,2016-08-12 9:35
조치원소방서,조치원119안전센터,기타화재,2016-08-18 23:26,2016-08-19 8:18
조치원소방서,부강119안전센터,기타화재,2016-08-25 20:25,2016-08-26 0:04
세종소방서,아름119안전센터,기타화재,2016-08-19 11:56,2016-08-19 18:32
조치원소방서,전의119안전센터,기타화재,2016-09-04 15:42,2016-09-04 16:48
조치원소방서,조치원119안전센터,기타화재,2016-10-27 7:47,2016-10-27 9:59
조치원소방서,전의119안전센터,기타화재,2016-10-27 15:20,2016-10-27 16:46
조치원소방서,전의119안전센터,대형화재,2016-09-12 20:25,2016-09-13 8:28
세종소방서,어진119안전센터,기타화재,2016-10-27 18:03,2016-10-27 20:33
세종소방서,한솔119안전센터,기타화재,2016-11-06 10:04,2016-11-06 16:28
세종소방서,아름119안전센터,기타화재,2016-11-06 10:56,2016-11-06 16:29
세종소방서,한솔119안전센터,고층화재,2016-10-20 14:17,2016-10-20 18:13
조치원소방서,조치원119안전센터,일반화재(차량),2016-10-29 11:44,2016-10-29 16:10
세종소방서,어진119안전센터,기타화재,2016-09-07 10:59,2016-09-07 12:25
조치원소방서,조치원119안전센터,고층화재,2016-09-07 13:03,2016-09-07 17:43
조치원소방서,전의119안전센터,기타화재,2016-10-21 18:21,2016-10-21 21:05
조치원소방서,조치원119안전센터,일반화재(주택),2016-10-31 5:53,2016-10-31 9:29
조치원소방서,부강119안전센터,대형화재,2016-09-08 14:34,2016-09-08 16:17
조치원소방서,전의119안전센터,기타화재,2016-10-22 14:32,2016-10-22 18:39
조치원소방서,부강119안전센터,기타화재,2016-09-01 12:01,2016-09-01 16:09
세종소방서,아름119안전센터,기타화재,2016-09-01 13:40,2016-09-01 16:09
조치원소방서,부강119안전센터,대형화재,2016-10-31 20:24,2016-11-01 11:04
세종소방서,어진119안전센터,일반화재(차량),2016-11-01 8:12,2016-11-01 11:04
조치원소방서,조치원119안전센터,기타화재,2016-09-02 16:47,2016-09-02 17:28
조치원소방서,조치원119안전센터,기타화재,2016-10-25 11:11,2016-10-25 13:14
세종소방서,아름119안전센터,기타화재,2016-09-03 14:46,2016-09-03 17:17
조치원소방서,조치원119안전센터,기타화재,2016-09-10 16:41,2016-09-10 19:54
세종소방서,한솔119안전센터,고층화재,2016-11-03 11:37,2016-11-03 19:27
조치원소방서,부강119안전센터,기타화재,2016-09-11 13:53,2016-09-11 19:20
조치원소방서,조치원119안전센터,기타화재,2016-09-26 2:43,2016-09-26 4:40
조치원소방서,조치원119안전센터,기타화재,2016-10-17 11:02,2016-10-17 18:48
세종소방서,아름119안전센터,일반화재(주택),2016-09-19 11:45,2016-09-19 15:40
세종소방서,아름119안전센터,일반화재(주택),2016-09-19 15:16,2016-09-19 16:25
세종소방서,아름119안전센터,기타화재,2016-10-16 10:34,2016-10-16 16:32
세종소방서,한솔119안전센터,일반화재(주택),2016-09-20 14:44,2016-09-20 21:15
조치원소방서,전의119안전센터,기타화재,2016-09-13 0:40,2016-09-13 8:27
세종소방서,아름119안전센터,기타화재,2016-09-14 0:07,2016-09-14 4:10
조치원소방서,조치원119안전센터,대형화재,2016-09-30 14:13,2016-09-30 14:15
조치원소방서,전의119안전센터,대형화재,2016-10-01 1:58,2016-10-01 14:15
조치원소방서,조치원119안전센터,기타화재,2016-09-15 9:20,2016-09-15 11:17
세종소방서,아름119안전센터,기타화재,2016-09-15 12:34,2016-09-15 16:47
조치원소방서,전의119안전센터,기타화재,2016-10-02 3:40,2016-10-02 5:02
세종소방서,아름119안전센터,일반화재(차량),2016-10-02 9:56,2016-10-02 12:45
조치원소방서,조치원119안전센터,고층화재,2016-10-12 8:56,2016-10-12 13:02
세종소방서,아름119안전센터,기타화재,2016-12-12 21:47,2016-12-12 23:56
조치원소방서,조치원119안전센터,일반화재(주택),2016-12-07 4:35,2016-12-07 10:14
조치원소방서,조치원119안전센터,기타화재,2016-12-07 6:02,2016-12-07 7:28
조치원소방서,조치원119안전센터,기타화재,2016-12-13 14:46,2016-12-13 16:21
세종소방서,아름119안전센터,일반화재(주택),2016-11-13 19:59,2016-11-13 22:31
조치원소방서,전의119안전센터,기타화재,2016-11-13 22:28,2016-11-14 6:36
조치원소방서,조치원119안전센터,기타화재,2016-12-07 13:39,2016-12-07 17:16
조치원소방서,전의119안전센터,기타화재,2016-12-13 23:50,2016-12-14 7:30
조치원소방서,조치원119안전센터,일반화재(주택),2016-12-14 14:51,2016-12-14 17:39
조치원소방서,조치원119안전센터,기타화재,2016-11-26 1:05,2016-11-26 1:46
세종소방서,한솔119안전센터,기타화재,2016-12-09 15:30,2016-12-09 20:44
세종소방서,한솔119안전센터,일반화재(차량),2016-12-14 16:32,2016-12-14 19:04
조치원소방서,전의119안전센터,일반화재(주택),2016-11-26 12:06,2016-11-27 7:18
조치원소방서,연서119안전센터,일반화재(차량),2016-12-15 17:42,2016-12-16 6:40
조치원소방서,조치원119안전센터,기타화재,2016-11-27 8:34,2016-11-27 13:28
조치원소방서,조치원119안전센터,기타화재,2016-11-25 9:11,2016-11-25 12:20
세종소방서,한솔119안전센터,기타화재,2016-11-27 16:37,2016-11-27 21:16
세종소방서,어진119안전센터,일반화재(주택),2016-11-09 9:06,2016-11-09 17:22
세종소방서,아름119안전센터,기타화재,2016-11-28 12:04,2016-11-28 16:16
세종소방서,어진119안전센터,기타화재,2016-11-28 16:51,2016-11-28 18:35
조치원소방서,전의119안전센터,기타화재,2016-11-09 18:42,2016-11-09 21:38
조치원소방서,조치원119안전센터,대형화재,2016-11-28 18:25,2016-11-28 20:43
조치원소방서,조치원119안전센터,기타화재,2016-11-29 12:50,2016-11-29 17:18
조치원소방서,조치원119안전센터,기타화재,2016-11-29 20:36,2016-11-30 4:44
조치원소방서,조치원119안전센터,기타화재,2016-11-30 13:08,2016-11-30 17:20
세종소방서,한솔119안전센터,일반화재(차량),2016-11-12 2:02,2016-11-12 6:34
조치원소방서,조치원119안전센터,기타화재,2016-11-20 12:12,2016-11-21 7:44
조치원소방서,전의119안전센터,기타화재,2016-12-16 16:13,2016-12-16 22:41
조치원소방서,조치원119안전센터,기타화재,2016-12-17 17:38,2016-12-18 9:55
세종소방서,아름119안전센터,기타화재,2016-12-17 17:46,2016-12-18 9:56
세종소방서,한솔119안전센터,일반화재(주택),2016-12-25 14:39,2016-12-25 20:31
세종소방서,보람119안전센터,기타화재,2016-12-18 7:30,2016-12-18 11:28
조치원소방서,전의119안전센터,대형화재,2016-12-27 16:43,2016-12-27 21:24
조치원소방서,연서119안전센터,일반화재(주택),2016-12-27 20:13,2016-12-28 8:12
세종소방서,아름119안전센터,기타화재,2017-01-04 5:39,2017-01-04 8:47
조치원소방서,조치원119안전센터,기타화재,2017-01-17 16:14,2017-01-17 21:12
조치원소방서,연서119안전센터,일반화재(주택),2016-12-28 16:09,2016-12-29 11:12
조치원소방서,부강119안전센터,기타화재,2017-01-04 13:48,2017-01-04 20:55
세종소방서,한솔119안전센터,일반화재(주택),2017-01-16 15:52,2017-01-17 7:48
조치원소방서,조치원119안전센터,기타화재,2017-01-16 16:44,2017-01-17 7:48
세종소방서,아름119안전센터,대형화재,2016-12-29 4:57,2016-12-29 15:50
세종소방서,한솔119안전센터,고층화재,2016-12-29 14:58,2016-12-29 20:03
세종소방서,보람119안전센터,일반화재(주택),2016-12-30 6:11,2016-12-30 14:05
조치원소방서,부강119안전센터,일반화재(주택),2017-01-06 22:26,2017-01-07 7:09
조치원소방서,부강119안전센터,기타화재,2017-01-14 15:20,2017-01-14 17:46
조치원소방서,연서119안전센터,일반화재(주택),2016-12-30 21:17,2016-12-31 8:50
조치원소방서,전의119안전센터,기타화재,2017-01-07 19:10,2017-01-08 9:38
조치원소방서,전의119안전센터,기타화재,2017-01-07 21:17,2017-01-08 9:38
세종소방서,보람119안전센터,기타화재,2017-01-08 0:57,2017-01-08 9:38
조치원소방서,연서119안전센터,일반화재(차량),2017-01-13 7:48,2017-01-13 12:24
세종소방서,한솔119안전센터,일반화재(차량),2016-12-24 11:22,2016-12-24 15:31
조치원소방서,조치원119안전센터,기타화재,2017-01-08 9:39,2017-01-08 12:00
조치원소방서,조치원119안전센터,일반화재(차량),2017-01-18 14:32,2017-01-19 7:42
조치원소방서,연서119안전센터,대형화재,2017-01-08 22:14,2017-01-11 8:45
세종소방서,한솔119안전센터,기타화재,2017-01-15 14:33,2017-01-15 18:53
세종소방서,보람119안전센터,기타화재,2017-01-09 21:32,2017-01-09 23:08
조치원소방서,연서119안전센터,기타화재,2016-12-16 9:55,2016-12-16 11:50
세종소방서,한솔119안전센터,산불,2016-12-16 11:08,2016-12-16 15:50
세종소방서,보람119안전센터,기타화재,2017-02-14 15:31,2017-02-15 9:20
조치원소방서,조치원119안전센터,기타화재,2017-02-06 4:32,2017-02-06 8:19
조치원소방서,조치원119안전센터,기타화재,2017-01-21 14:44,2017-01-21 17:19
조치원소방서,조치원119안전센터,기타화재,2017-01-21 14:44,2017-01-21 14:46
조치원소방서,조치원119안전센터,기타화재,2017-02-15 17:05,2017-02-16 8:47
세종소방서,아름119안전센터,기타화재,2017-01-21 17:17,2017-01-21 21:16
조치원소방서,전의119안전센터,일반화재(차량),2017-02-08 19:34,2017-02-08 19:57
조치원소방서,조치원119안전센터,일반화재(주택),2017-02-21 20:56,2017-02-22 3:19
조치원소방서,조치원119안전센터,일반화재(차량),2017-01-31 10:17,2017-01-31 16:40
조치원소방서,부강119안전센터,기타화재,2017-02-20 3:18,2017-02-20 9:54
조치원소방서,연서119안전센터,기타화재,2017-02-20 11:00,2017-02-20 18:06
세종소방서,보람119안전센터,기타화재,2017-02-10 19:13,2017-02-11 8:47
조치원소방서,연서119안전센터,일반화재(주택),2017-01-25 18:16,2017-01-26 0:11
세종소방서,한솔119안전센터,일반화재(주택),2017-02-02 17:23,2017-02-03 7:21
조치원소방서,조치원119안전센터,기타화재,2017-02-12 1:05,2017-02-12 3:29
조치원소방서,조치원119안전센터,기타화재,2017-02-12 1:05,2017-02-12 1:36
